Date,Open,High,Low,Close,Volume
2023-09-25,2908.95,2941.07,2874.18,2901.02,11393125
2023-09-26,2888.44,2949.31,2841.22,2899.14,6016239
2023-09-27,2946.46,2952.24,2892.45,2932.68,11450970
2023-09-28,2896.97,2963.95,2846.64,2898.31,13021011
2023-09-29,2908.46,2977.61,2881.55,2916.16,4221131
2023-10-02,2885.57,2941.7,2839.42,2897.93,11395946
2023-10-03,2861.21,2940.57,2809.92,2870.69,9977182
2023-10-04,2867.9,2905.63,2848.31,2867.34,3434138
2023-10-05,2827.44,2901.95,2767.02,2832.05,9493535
2023-10-06,2822.83,2865.23,2771.71,2813.58,11238524
2023-10-09,2771.56,2822.55,2716.39,2773.48,11971593
2023-10-10,2832.08,2862.83,2770.44,2839.21,8783874
2023-10-11,2844.1,2905.08,2771.8,2840.77,7590828
2023-10-12,2823.11,2855.46,2756.73,2817.29,5217690
2023-10-13,2815.49,2848.18,2803.24,2824.89,14809314
2023-10-16,2812.09,2836.28,2766.87,2821.46,4649886
2023-10-17,2801.33,2859.95,2797.51,2814.37,6533326
2023-10-18,2842.21,2879.6,2797.61,2835.51,14954447
2023-10-19,2866.38,2917.17,2815.14,2861.69,5446460
2023-10-20,2843.17,2908.75,2805.79,2843.89,8293708
2023-10-23,2834.39,2843.28,2783.24,2824.67,6044080
2023-10-24,2824.39,2871.05,2788.12,2815.78,1953122
2023-10-25,2740.78,2762.4,2685.45,2738.44,13432371
2023-10-26,2698.99,2748.69,2640.85,2689.09,5663754
2023-10-27,2725.6,2792.09,2714.18,2733.64,5517562
2023-10-30,2777.24,2832.15,2771.13,2788.06,7540180
2023-10-31,2773.8,2833.6,2760.33,2780.2,11686962
2023-11-01,2787.52,2831.53,2753.42,2799.93,9503197
2023-11-02,2811.76,2851.43,2784.48,2810.89,2193982
2023-11-03,2927.98,2977.73,2870.14,2915.25,10007611
2023-11-06,2941.35,2996.88,2910.5,2954.97,9582447
2023-11-07,2939.84,2986.87,2889.3,2951.0,7654754
2023-11-08,2916.34,2961.16,2879.29,2917.74,1506453
2023-11-09,2874.49,2923.79,2801.18,2862.07,12436197
2023-11-10,2864.37,2903.23,2816.93,2869.65,7548894
2023-11-13,2844.4,2868.3,2821.73,2844.2,12315661
2023-11-14,2783.44,2850.06,2737.94,2796.26,11912663
2023-11-15,2765.42,2834.9,2709.75,2775.18,12378801
2023-11-16,2753.11,2758.99,2675.06,2739.78,14028784
2023-11-17,2808.87,2823.26,2778.58,2795.87,3507743
2023-11-20,2812.1,2848.25,2784.09,2826.09,2555811
2023-11-21,2839.26,2860.29,2778.97,2826.49,6077198
2023-11-22,2881.37,2917.67,2852.1,2877.37,11044650
2023-11-23,2891.35,2938.29,2856.88,2880.75,7184377
2023-11-24,2850.4,2903.09,2799.35,2851.7,4845474
2023-11-27,2905.0,2955.14,2872.22,2904.55,4924482
2023-11-28,2923.76,2959.31,2896.08,2924.09,4232452
2023-11-29,2893.28,2951.52,2854.07,2888.47,5947796
2023-11-30,2872.26,2924.23,2819.32,2882.65,5290697
2023-12-01,2839.74,2923.29,2831.8,2853.15,13134936
2023-12-04,2801.22,2856.24,2766.7,2806.61,13550211
2023-12-05,2844.41,2859.96,2783.67,2838.6,11298940
2023-12-06,2895.8,2958.27,2856.55,2904.46,7886940
2023-12-07,2861.53,2889.43,2787.31,2856.58,13128638
2023-12-08,2890.25,2930.6,2812.17,2876.73,11887186
2023-12-11,2843.55,2873.4,2827.48,2855.15,4812010
2023-12-12,2844.24,2863.47,2768.36,2839.34,2478081
2023-12-13,2818.47,2882.42,2773.05,2820.05,2570889
2023-12-14,2801.99,2818.36,2751.1,2791.72,8373372
2023-12-15,2785.23,2855.0,2727.45,2794.25,11787754
2023-12-18,2772.64,2796.6,2751.98,2767.31,4071640
2023-12-19,2786.61,2826.81,2720.35,2777.22,10934099
2023-12-20,2788.83,2828.91,2723.97,2776.49,14220911
2023-12-21,2774.56,2811.72,2717.08,2769.48,14322450
2023-12-22,2740.21,2770.72,2684.41,2740.29,6253974
2023-12-25,2725.5,2747.48,2654.31,2722.29,11311575
2023-12-26,2758.08,2763.51,2719.33,2747.94,1950922
2023-12-27,2767.41,2796.1,2749.8,2765.46,2684449
2023-12-28,2721.2,2783.43,2677.95,2734.04,9854198
2023-12-29,2750.12,2803.4,2706.17,2738.32,6753371
2024-01-01,2769.28,2826.02,2735.95,2764.04,2433284
2024-01-02,2714.51,2764.79,2687.97,2709.73,2117374
2024-01-03,2720.69,2785.11,2683.3,2728.44,3999610
2024-01-04,2712.12,2757.37,2656.53,2707.82,3298756
2024-01-05,2724.53,2755.26,2676.99,2727.43,8100052
2024-01-08,2707.63,2766.11,2674.48,2703.54,3788107
2024-01-09,2635.67,2694.8,2623.15,2646.08,9418865
2024-01-10,2599.58,2637.55,2540.02,2595.48,5601731
2024-01-11,2611.02,2616.81,2552.37,2598.05,8173877
2024-01-12,2595.45,2643.58,2589.08,2607.23,1985257
2024-01-15,2592.34,2616.69,2557.16,2580.03,2101267
2024-01-16,2598.48,2658.88,2587.11,2600.9,11444453
2024-01-17,2559.61,2590.79,2524.87,2550.16,1418829
2024-01-18,2556.43,2581.38,2505.55,2549.24,12024074
2024-01-19,2514.99,2574.97,2480.16,2513.3,8040906
2024-01-22,2500.7,2512.75,2465.36,2494.75,4438780
2024-01-23,2506.72,2530.86,2438.76,2497.27,13503953
2024-01-24,2470.23,2487.04,2437.71,2472.6,14126810
2024-01-25,2458.05,2511.05,2435.68,2462.31,8517750
2024-01-26,2497.33,2551.4,2439.17,2493.16,2546933
2024-01-29,2484.66,2503.29,2453.78,2477.03,9713937
2024-01-30,2509.58,2558.5,2469.66,2503.01,3956151
2024-01-31,2477.59,2497.03,2455.53,2470.24,2227222
2024-02-01,2485.49,2544.83,2427.02,2487.09,14624394
2024-02-02,2539.32,2582.11,2481.43,2531.28,12756459
2024-02-05,2448.06,2509.24,2425.52,2457.39,2543812
2024-02-06,2436.14,2448.11,2388.62,2435.06,8831038
2024-02-07,2440.95,2512.58,2426.8,2453.08,7835032
2024-02-08,2443.98,2496.1,2424.23,2448.27,1865256
2024-02-09,2457.07,2487.65,2403.89,2460.35,8948745
2024-02-12,2441.17,2496.46,2407.73,2443.71,1000917
2024-02-13,2452.21,2473.45,2411.15,2447.43,8304000
2024-02-14,2441.32,2498.93,2401.0,2444.05,14433919
2024-02-15,2478.22,2497.47,2463.77,2479.49,8150406
2024-02-16,2481.74,2535.73,2467.25,2488.27,8068931
2024-02-19,2496.41,2539.1,2471.94,2499.58,5473447
2024-02-20,2481.67,2505.7,2461.79,2488.45,9650699
2024-02-21,2464.56,2499.47,2436.1,2475.12,9791765
2024-02-22,2466.05,2476.43,2447.29,2463.5,7876913
2024-02-23,2480.55,2511.98,2448.87,2476.38,7139996
2024-02-26,2468.05,2492.28,2439.41,2465.1,8557773
2024-02-27,2474.0,2516.89,2455.68,2474.9,9637873
2024-02-28,2534.72,2565.55,2488.24,2537.77,8737777
2024-02-29,2574.89,2593.78,2542.84,2565.57,8554159
2024-03-01,2557.3,2607.6,2502.87,2556.81,7565792
2024-03-04,2594.4,2610.42,2547.99,2594.94,2384822
2024-03-05,2571.28,2643.1,2536.29,2583.53,2807402
2024-03-06,2517.64,2577.23,2507.95,2521.64,2949902
2024-03-07,2489.41,2538.15,2472.78,2492.4,10523979
2024-03-08,2435.22,2478.8,2410.93,2437.69,8505191
2024-03-11,2430.57,2484.11,2403.22,2428.62,9717429
2024-03-12,2431.19,2451.53,2396.93,2430.37,10048595
2024-03-13,2483.15,2496.79,2465.45,2480.47,1243877
2024-03-14,2498.04,2515.83,2453.88,2491.44,4345026
2024-03-15,2493.91,2538.07,2442.9,2486.13,10936027
2024-03-18,2517.59,2526.41,2457.49,2512.11,1920759
2024-03-19,2457.84,2487.45,2424.0,2446.69,2761369
2024-03-20,2442.99,2515.97,2429.51,2454.82,12636748
2024-03-21,2471.2,2533.55,2435.82,2478.74,6786572
2024-03-22,2423.98,2473.56,2376.3,2435.97,11602305
2024-03-25,2474.24,2486.1,2450.29,2470.6,10855780
2024-03-26,2491.72,2535.52,2420.36,2481.84,8562160
2024-03-27,2464.34,2512.63,2443.69,2470.68,9386369
2024-03-28,2501.27,2508.82,2476.7,2490.64,2858997
2024-03-29,2548.45,2577.31,2518.12,2559.7,5980249
2024-04-01,2577.67,2626.04,2514.42,2566.52,10807434
2024-04-02,2571.57,2622.74,2547.31,2575.39,13869575
2024-04-03,2552.21,2617.73,2540.24,2562.42,5975467
2024-04-04,2537.14,2594.8,2501.79,2537.5,2429290
2024-04-05,2557.74,2606.12,2549.47,2563.98,6188757
2024-04-08,2533.38,2577.81,2477.99,2538.84,3120711
2024-04-09,2537.3,2576.8,2504.31,2542.2,1521244
2024-04-10,2536.47,2557.48,2501.92,2528.8,7271271
2024-04-11,2545.5,2579.34,2524.79,2544.5,2399769
2024-04-12,2551.03,2608.19,2501.12,2555.85,11883997
2024-04-15,2591.69,2632.94,2565.53,2588.83,7913744
2024-04-16,2579.71,2632.97,2538.25,2574.15,6919359
2024-04-17,2561.13,2602.56,2523.15,2566.96,14027667
2024-04-18,2535.76,2581.46,2481.19,2537.95,9876659
2024-04-19,2515.99,2570.05,2506.11,2525.54,1825782
2024-04-22,2529.98,2580.8,2482.6,2538.07,1439439
2024-04-23,2566.87,2611.04,2514.04,2562.23,14657005
2024-04-24,2526.89,2559.68,2486.3,2534.97,13006205
2024-04-25,2563.14,2601.57,2543.1,2562.5,13998378
2024-04-26,2610.71,2623.72,2575.18,2605.26,2264134
2024-04-29,2608.98,2652.51,2595.53,2619.27,7767567
2024-04-30,2681.15,2718.88,2625.78,2679.35,6759919
2024-05-01,2649.1,2703.48,2622.36,2655.56,2894554
2024-05-02,2629.09,2679.81,2581.47,2616.97,14104308
2024-05-03,2561.74,2605.75,2540.78,2562.16,14737174
2024-05-06,2617.16,2661.02,2591.22,2609.17,6855319
2024-05-07,2632.0,2670.47,2565.55,2630.68,8605503
2024-05-08,2617.94,2676.45,2599.65,2629.94,8984638
2024-05-09,2643.3,2656.73,2576.53,2639.78,1947272
2024-05-10,2616.89,2631.41,2568.6,2605.13,5914082
2024-05-13,2685.28,2715.38,2630.93,2682.56,6730482
2024-05-14,2696.29,2726.54,2637.0,2687.71,12520211
2024-05-15,2702.56,2708.13,2643.91,2692.21,6941028
2024-05-16,2709.24,2737.82,2682.47,2716.63,13174569
2024-05-17,2725.4,2762.07,2683.2,2733.27,7600430
2024-05-20,2744.61,2808.54,2713.2,2741.57,7343902
2024-05-21,2714.09,2748.09,2670.57,2716.51,4119734
2024-05-22,2742.08,2772.81,2668.21,2732.8,8748408
2024-05-23,2806.61,2820.37,2769.36,2795.43,1711943
2024-05-24,2837.32,2890.4,2786.69,2841.48,11625908
2024-05-27,2889.11,2927.48,2849.39,2896.73,13613997
2024-05-28,2887.97,2906.21,2847.37,2879.89,14949203
2024-05-29,2840.19,2890.24,2794.36,2846.6,3621158
2024-05-30,2852.35,2857.71,2775.32,2843.18,8730484
2024-05-31,2843.78,2860.62,2796.08,2845.95,12540086
2024-06-03,2889.0,2911.23,2866.55,2884.17,7143243
2024-06-04,2815.01,2842.65,2792.06,2826.45,3438064
2024-06-05,2882.71,2899.76,2845.83,2879.14,6754640
2024-06-06,2873.12,2908.36,2838.99,2874.51,5230207
2024-06-07,2863.06,2920.81,2800.46,2860.59,6446441
2024-06-10,2817.25,2873.1,2779.61,2826.63,2998173
2024-06-11,2777.83,2813.53,2743.6,2771.26,6858204
2024-06-12,2809.53,2829.8,2735.06,2799.37,14195154
2024-06-13,2794.62,2868.8,2748.07,2802.56,5706797
2024-06-14,2748.74,2795.61,2706.15,2759.9,12961866
2024-06-17,2704.75,2736.02,2673.24,2717.7,2490017
2024-06-18,2711.26,2754.37,2692.81,2707.41,4102641
2024-06-19,2765.25,2782.39,2696.96,2762.29,10258054
2024-06-20,2755.63,2787.13,2714.06,2754.34,1641593
2024-06-21,2698.04,2746.28,2647.37,2705.3,13039969
2024-06-24,2694.99,2758.59,2682.86,2697.93,10855738
2024-06-25,2692.24,2729.7,2628.56,2689.7,2534227
2024-06-26,2603.16,2652.82,2559.17,2603.24,3297905
2024-06-27,2614.79,2666.78,2575.45,2602.1,13615013
2024-06-28,2586.0,2615.24,2567.12,2595.43,5197079
2024-07-01,2622.76,2645.12,2574.34,2617.65,3587551
2024-07-02,2673.69,2710.75,2627.89,2676.25,5109070
2024-07-03,2711.01,2749.41,2666.7,2712.95,12786724
2024-07-04,2710.6,2740.48,2651.4,2704.72,11898515
2024-07-05,2674.45,2731.11,2613.54,2669.31,2806210
2024-07-08,2765.75,2805.29,2710.01,2752.23,4989284
2024-07-09,2744.44,2801.94,2700.61,2754.68,7356605
2024-07-10,2744.71,2786.45,2702.57,2755.62,9415224
2024-07-11,2761.48,2814.47,2722.61,2755.3,13531495
2024-07-12,2764.47,2828.88,2746.76,2762.31,5940359
2024-07-15,2751.75,2817.06,2722.32,2757.98,10622823
2024-07-16,2727.91,2753.22,2675.16,2739.43,4838187
2024-07-17,2710.61,2770.14,2657.95,2721.89,5401207
2024-07-18,2731.96,2737.62,2704.98,2721.23,14862806
2024-07-19,2695.56,2731.35,2652.38,2703.9,7091111
2024-07-22,2676.43,2697.76,2619.07,2681.16,2038218
2024-07-23,2677.63,2730.82,2650.02,2684.97,9740973
2024-07-24,2673.25,2727.28,2643.6,2677.13,8192767
2024-07-25,2714.08,2745.69,2693.03,2725.82,11773383
2024-07-26,2639.98,2672.93,2587.6,2639.47,5109404
2024-07-29,2662.83,2712.17,2608.34,2674.39,9749917
2024-07-30,2722.89,2748.34,2699.26,2714.73,5250167
2024-07-31,2640.48,2667.18,2594.63,2647.53,4318843
2024-08-01,2638.03,2672.25,2606.7,2636.97,11306185
2024-08-02,2635.52,2678.11,2597.01,2625.54,11981414
2024-08-05,2585.4,2598.08,2548.47,2581.51,10940507
2024-08-06,2558.56,2574.61,2509.78,2557.72,10166243
2024-08-07,2519.49,2554.46,2474.51,2523.93,10101948
2024-08-08,2572.98,2638.71,2543.66,2577.29,8291916
2024-08-09,2610.93,2654.4,2586.5,2606.51,1278495
2024-08-12,2659.65,2695.73,2630.52,2646.57,12669539
2024-08-13,2674.1,2702.45,2608.69,2669.78,10219865
2024-08-14,2635.42,2678.34,2576.2,2633.9,2846357
2024-08-15,2623.63,2631.22,2601.62,2617.6,11267870
2024-08-16,2632.33,2679.91,2606.2,2633.24,13031935
2024-08-19,2583.49,2655.27,2575.85,2594.9,10711781
2024-08-20,2619.0,2662.52,2562.54,2617.37,6917054
2024-08-21,2622.03,2668.75,2575.51,2610.09,11110807
2024-08-22,2590.18,2649.23,2570.09,2598.61,12087742
2024-08-23,2626.03,2640.47,2591.17,2621.05,8880055
2024-08-26,2627.4,2696.02,2590.91,2635.28,4030486
2024-08-27,2625.07,2640.74,2559.34,2624.13,4980053
2024-08-28,2650.17,2702.62,2625.4,2660.9,1700033
2024-08-29,2625.34,2647.25,2574.28,2626.65,6107742
2024-08-30,2653.1,2660.18,2604.0,2646.33,8036278
2024-09-02,2661.36,2701.25,2649.84,2665.43,4901403
2024-09-03,2660.17,2684.74,2610.59,2655.79,1134445
2024-09-04,2674.33,2705.7,2644.58,2666.45,13986463
2024-09-05,2637.91,2670.15,2570.93,2626.69,2845700
2024-09-06,2649.04,2671.69,2625.41,2656.09,9304831
2024-09-09,2647.8,2670.24,2636.0,2650.47,12055589
2024-09-10,2624.96,2676.72,2573.63,2634.12,14796617
2024-09-11,2680.69,2699.2,2601.31,2667.55,7882727
2024-09-12,2656.58,2697.09,2602.1,2645.29,13209279
2024-09-13,2601.9,2647.8,2540.66,2600.86,14297559
2024-09-16,2561.29,2608.5,2526.96,2552.56,13475746
2024-09-17,2571.95,2619.88,2554.16,2571.41,14490091
2024-09-18,2535.32,2566.62,2490.86,2532.19,1871535
2024-09-19,2575.17,2633.53,2534.53,2585.8,11172219
2024-09-20,2527.93,2547.99,2480.36,2521.49,2742166
2024-09-23,2563.54,2601.75,2546.02,2573.12,2035408
2024-09-24,2588.36,2633.56,2515.91,2579.95,2461312
2024-09-25,2584.54,2613.16,2543.22,2577.27,11964214
2024-09-26,2566.08,2614.43,2528.13,2560.73,8627742
2024-09-27,2561.39,2628.52,2541.81,2573.32,6053929
2024-09-30,2567.43,2629.48,2520.63,2572.49,9885048
2024-10-01,2600.72,2667.72,2578.95,2606.89,2471926
2024-10-02,2607.17,2646.38,2550.32,2610.82,10840745
2024-10-03,2605.1,2645.65,2560.91,2615.89,3873524
2024-10-04,2616.22,2648.19,2585.43,2604.84,3742455
2024-10-07,2604.83,2635.78,2576.81,2603.43,3269409
2024-10-08,2608.35,2657.92,2548.81,2613.43,7013704
2024-10-09,2557.55,2609.12,2508.9,2560.19,14855509
2024-10-10,2517.83,2566.44,2466.99,2519.16,11092428
2024-10-11,2544.59,2573.78,2492.25,2542.03,1295599
2024-10-14,2548.05,2568.89,2496.57,2547.65,2557009
2024-10-15,2553.1,2577.05,2482.06,2542.44,14528434
2024-10-16,2543.35,2563.4,2503.19,2543.43,1597904
2024-10-17,2567.05,2612.72,2528.05,2554.47,13146062
2024-10-18,2547.3,2568.63,2505.72,2538.38,1116841
