Date,Open,High,Low,Close,Volume
2023-09-25,3166.97,3233.98,3082.52,3157.69,1935709
2023-09-26,3159.65,3163.61,3123.04,3145.77,3485178
2023-09-27,3156.96,3205.41,3095.0,3153.08,7379022
2023-09-28,3181.16,3199.93,3114.12,3173.49,6477630
2023-09-29,3176.34,3227.62,3119.95,3166.68,7288893
2023-10-02,3149.91,3165.81,3119.66,3139.07,12642573
2023-10-03,3163.46,3197.53,3090.64,3166.79,3085469
2023-10-04,3175.36,3237.16,3132.4,3189.67,13054240
2023-10-05,3157.4,3234.13,3135.63,3160.5,12910956
2023-10-06,3208.97,3232.98,3148.69,3203.4,2346365
2023-10-09,3239.35,3266.51,3172.85,3240.96,2136078
2023-10-10,3253.47,3310.88,3191.83,3245.39,9875206
2023-10-11,3243.42,3296.82,3191.91,3248.06,13932366
2023-10-12,3270.55,3342.04,3244.3,3266.15,7062825
2023-10-13,3227.96,3263.8,3206.51,3238.11,1533037
2023-10-16,3247.28,3297.24,3190.94,3239.2,13220479
2023-10-17,3171.05,3200.21,3153.02,3169.6,9973541
2023-10-18,3188.05,3223.52,3147.33,3197.51,9602541
2023-10-19,3141.17,3206.48,3072.69,3147.72,14684663
2023-10-20,3203.13,3249.11,3132.07,3195.19,10390328
2023-10-23,3184.25,3248.81,3132.96,3184.8,11536522
2023-10-24,3169.21,3213.79,3108.75,3178.23,12074270
2023-10-25,3173.22,3202.55,3139.36,3158.46,1427709
2023-10-26,3156.33,3190.84,3119.12,3149.55,9644147
2023-10-27,3209.04,3273.28,3131.71,3194.43,8352245
2023-10-30,3112.91,3148.96,3074.11,3115.18,2750866
2023-10-31,3154.39,3189.56,3121.83,3155.18,12693121
2023-11-01,3178.68,3204.36,3146.53,3166.08,4777173
2023-11-02,3128.9,3179.08,3105.07,3128.12,7233107
2023-11-03,3101.16,3125.83,3049.26,3094.74,11190880
2023-11-06,3139.09,3220.23,3116.97,3146.89,6275463
2023-11-07,3115.77,3149.58,3074.54,3117.43,5847384
2023-11-08,3070.17,3152.39,3038.79,3081.77,13565037
2023-11-09,3107.96,3139.16,3046.35,3117.13,7371400
2023-11-10,3112.39,3184.72,3057.7,3128.01,12556705
2023-11-13,3084.73,3170.72,3054.35,3099.01,11423638
2023-11-14,3120.9,3132.08,3045.12,3106.07,11339460
2023-11-15,3066.65,3149.49,2999.01,3074.58,6234748
2023-11-16,3113.88,3152.5,3076.02,3108.8,9400728
2023-11-17,3152.84,3217.33,3065.68,3142.19,1624135
2023-11-20,3160.92,3217.88,3117.95,3159.32,5817167
2023-11-21,3160.18,3206.16,3126.09,3171.18,8731445
2023-11-22,3234.84,3255.77,3209.32,3227.47,14127660
2023-11-23,3231.17,3263.68,3178.5,3227.93,7830707
2023-11-24,3197.65,3212.16,3114.57,3190.27,7106428
2023-11-27,3213.75,3230.35,3160.34,3205.11,11442510
2023-11-28,3288.04,3295.69,3245.72,3272.48,5745920
2023-11-29,3242.2,3283.42,3223.41,3239.81,8162517
2023-11-30,3223.54,3296.17,3175.73,3228.65,11609794
2023-12-01,3247.48,3268.05,3182.37,3242.66,6788773
2023-12-04,3227.51,3266.16,3219.24,3241.5,12710221
2023-12-05,3223.02,3267.62,3142.28,3210.26,8517475
2023-12-06,3234.52,3275.92,3205.68,3246.88,7923985
2023-12-07,3317.12,3345.95,3266.74,3322.85,10222638
2023-12-08,3340.54,3357.79,3249.51,3330.03,13774760
2023-12-11,3303.82,3378.08,3241.01,3300.6,11740049
2023-12-12,3246.71,3319.82,3186.16,3250.17,7101570
2023-12-13,3258.39,3298.63,3222.5,3259.26,12313161
2023-12-14,3307.64,3355.66,3276.09,3295.95,9032304
2023-12-15,3307.05,3364.51,3247.3,3312.35,3266598
2023-12-18,3325.28,3374.47,3283.98,3313.03,2776238
2023-12-19,3280.72,3355.74,3215.58,3294.29,9451392
2023-12-20,3268.12,3316.38,3212.7,3259.1,6127736
2023-12-21,3298.53,3321.03,3209.56,3287.1,14652762
2023-12-22,3307.4,3337.14,3296.99,3317.96,6897162
2023-12-25,3265.24,3313.62,3235.91,3267.51,14403760
2023-12-26,3309.2,3396.08,3280.99,3320.31,7508676
2023-12-27,3347.15,3394.99,3311.78,3340.25,5910662
2023-12-28,3389.09,3461.23,3347.07,3387.89,11848338
2023-12-29,3347.87,3426.37,3324.55,3343.35,13826680
2024-01-01,3288.6,3325.9,3263.25,3298.61,2995127
2024-01-02,3285.13,3356.68,3273.19,3294.63,8776604
2024-01-03,3296.95,3373.37,3263.59,3312.14,11129678
2024-01-04,3366.6,3455.56,3296.18,3372.6,10897442
2024-01-05,3399.44,3481.37,3348.36,3397.41,2035108
2024-01-08,3402.32,3453.7,3314.03,3390.19,13726347
2024-01-09,3362.02,3389.56,3312.28,3356.42,1478365
2024-01-10,3396.54,3470.02,3346.57,3398.74,6156371
2024-01-11,3382.27,3391.06,3324.76,3367.02,12302820
2024-01-12,3430.42,3493.47,3338.03,3422.91,3074242
2024-01-15,3428.96,3493.5,3342.22,3414.28,6232761
2024-01-16,3470.65,3513.61,3417.04,3469.69,12604008
2024-01-17,3485.96,3555.93,3473.46,3494.39,11007718
2024-01-18,3475.15,3538.25,3430.28,3490.76,6122969
2024-01-19,3481.66,3521.59,3416.44,3473.81,1494209
2024-01-22,3450.03,3501.96,3426.07,3463.14,10002006
2024-01-23,3472.3,3549.59,3434.2,3479.16,2534230
2024-01-24,3484.19,3565.68,3416.8,3483.05,7556410
2024-01-25,3465.82,3546.08,3405.46,3463.59,11152404
2024-01-26,3462.56,3488.46,3387.66,3459.08,6451151
2024-01-29,3451.47,3540.93,3443.36,3463.03,14178888
2024-01-30,3386.48,3457.51,3314.65,3390.55,1851980
2024-01-31,3411.31,3441.58,3347.47,3407.32,2766299
2024-02-01,3391.04,3396.6,3292.54,3375.18,13856218
2024-02-02,3345.09,3372.07,3268.86,3337.49,5020018
2024-02-05,3296.29,3358.71,3251.59,3282.42,7691891
2024-02-06,3233.21,3281.72,3157.11,3224.76,7886608
2024-02-07,3185.18,3244.06,3107.8,3182.26,8458403
2024-02-08,3151.16,3192.96,3111.87,3160.9,2662656
2024-02-09,3229.22,3286.35,3143.89,3223.84,5894097
2024-02-12,3212.08,3225.97,3133.36,3208.12,11998974
2024-02-13,3218.35,3255.27,3186.61,3215.06,6309068
2024-02-14,3228.84,3285.8,3198.27,3229.17,10623207
2024-02-15,3235.59,3260.28,3213.0,3234.66,5956780
2024-02-16,3228.06,3302.8,3207.84,3233.41,9949454
2024-02-19,3196.65,3227.03,3159.8,3196.03,5323242
2024-02-20,3233.85,3302.19,3165.96,3243.66,10583915
2024-02-21,3313.63,3346.84,3272.69,3303.55,3871712
2024-02-22,3239.06,3304.25,3222.98,3249.27,13505751
2024-02-23,3203.93,3240.28,3188.27,3217.28,7903538
2024-02-26,3207.51,3226.69,3161.96,3209.56,12366015
2024-02-27,3184.91,3253.62,3115.19,3179.88,1855656
2024-02-28,3195.24,3230.46,3171.36,3197.23,14049353
2024-02-29,3168.14,3243.15,3142.02,3175.22,7817123
2024-03-01,3247.13,3326.33,3227.76,3245.24,4566568
2024-03-04,3280.15,3315.49,3213.27,3285.17,5679020
2024-03-05,3307.73,3327.4,3226.0,3293.47,2792363
2024-03-06,3342.68,3389.38,3259.49,3328.61,1638922
2024-03-07,3366.83,3448.59,3335.95,3366.75,1777867
2024-03-08,3343.35,3427.2,3277.9,3349.11,13449469
2024-03-11,3330.99,3373.15,3244.47,3323.11,14951377
2024-03-12,3311.62,3396.58,3310.31,3327.04,4066461
2024-03-13,3356.18,3382.93,3274.77,3357.03,6756911
2024-03-14,3357.53,3445.59,3335.14,3363.03,11891492
2024-03-15,3325.26,3391.76,3252.75,3311.33,2702424
2024-03-18,3270.02,3313.25,3259.22,3286.06,12690251
2024-03-19,3286.66,3321.02,3239.24,3284.93,5175252
2024-03-20,3291.64,3306.73,3260.86,3283.74,2185560
2024-03-21,3349.3,3384.75,3328.1,3349.8,9016906
2024-03-22,3290.98,3375.13,3222.66,3304.68,7509887
2024-03-25,3338.37,3364.43,3244.62,3322.67,11149576
2024-03-26,3374.05,3396.27,3306.0,3373.44,10334909
2024-03-27,3455.31,3492.25,3411.29,3451.37,14244721
2024-03-28,3429.68,3523.43,3413.86,3438.74,13715709
2024-03-29,3456.38,3517.77,3402.33,3456.95,1867838
2024-04-01,3475.5,3524.3,3433.24,3477.96,2057880
2024-04-02,3471.26,3515.12,3412.07,3486.08,4087714
2024-04-03,3470.22,3570.08,3452.93,3483.94,13708467
2024-04-04,3512.24,3575.4,3480.64,3500.43,4478192
2024-04-05,3404.21,3449.37,3346.1,3413.09,10960461
2024-04-08,3427.14,3459.63,3385.7,3437.62,9856832
2024-04-09,3443.39,3464.33,3363.07,3443.22,12519184
2024-04-10,3446.04,3462.26,3389.32,3436.81,12628824
2024-04-11,3493.02,3566.68,3455.96,3508.39,10695674
2024-04-12,3488.64,3568.14,3408.88,3485.96,14969223
2024-04-15,3459.91,3525.01,3417.02,3473.14,6600068
2024-04-16,3527.1,3620.98,3478.61,3543.52,9151656
2024-04-17,3499.54,3564.19,3464.07,3515.27,1785890
2024-04-18,3508.82,3564.18,3450.67,3497.14,13476562
2024-04-19,3479.84,3561.78,3406.45,3493.18,10310837
2024-04-22,3507.7,3553.6,3489.26,3523.72,12226717
2024-04-23,3530.02,3575.4,3494.28,3532.22,11992049
2024-04-24,3499.72,3549.61,3426.08,3487.72,5806799
2024-04-25,3462.05,3492.55,3387.21,3470.29,9053024
2024-04-26,3447.63,3492.53,3416.16,3450.33,9586625
2024-04-29,3432.89,3502.89,3428.42,3448.76,4743757
2024-04-30,3462.76,3550.87,3394.55,3464.52,6259245
2024-05-01,3482.78,3530.51,3415.59,3480.08,6046528
2024-05-02,3421.76,3492.23,3346.42,3419.33,8011673
2024-05-03,3450.94,3503.89,3410.2,3456.74,3868921
2024-05-06,3460.09,3539.03,3390.56,3466.49,14253976
2024-05-07,3501.66,3574.93,3452.65,3515.49,9177039
2024-05-08,3527.41,3612.41,3493.05,3532.12,4003225
2024-05-09,3557.71,3619.23,3522.73,3572.01,11718126
2024-05-10,3599.24,3651.0,3527.67,3589.67,6637291
2024-05-13,3655.94,3703.02,3578.59,3638.98,13833231
2024-05-14,3676.16,3707.8,3608.62,3658.96,6034253
2024-05-15,3669.69,3685.17,3565.36,3656.34,5228316
2024-05-16,3744.14,3766.08,3652.74,3740.37,10055383
2024-05-17,3782.16,3794.71,3746.74,3774.58,4578478
2024-05-20,3789.02,3882.5,3708.16,3797.18,9072590
2024-05-21,3754.54,3786.12,3708.9,3749.64,14090642
2024-05-22,3700.59,3736.4,3677.8,3702.23,6926983
2024-05-23,3713.27,3787.18,3641.2,3713.94,7323617
2024-05-24,3729.79,3762.61,3654.76,3720.2,1454529
2024-05-27,3690.12,3754.11,3647.81,3698.19,11732826
2024-05-28,3697.47,3734.77,3676.93,3704.21,12249737
2024-05-29,3779.84,3854.92,3740.66,3763.86,14896034
2024-05-30,3774.0,3874.34,3752.12,3790.82,10500374
2024-05-31,3747.81,3831.84,3661.13,3748.34,8586288
2024-06-03,3760.37,3794.1,3701.41,3744.91,8261511
2024-06-04,3719.6,3790.73,3653.1,3715.5,12809755
2024-06-05,3703.52,3730.96,3644.1,3701.8,9927811
2024-06-06,3677.95,3706.24,3598.62,3687.17,2311629
2024-06-07,3664.47,3690.04,3592.5,3670.23,1900542
2024-06-10,3637.56,3685.45,3591.49,3624.8,12600244
2024-06-11,3622.94,3671.87,3563.15,3620.79,4954780
2024-06-12,3601.62,3656.41,3532.79,3601.09,13617024
2024-06-13,3482.18,3514.18,3435.62,3496.18,14718078
2024-06-14,3551.23,3616.51,3540.26,3568.5,3945759
2024-06-17,3624.62,3677.74,3571.74,3607.89,9683376
2024-06-18,3590.41,3644.64,3524.54,3594.84,4352921
2024-06-19,3599.73,3666.66,3514.57,3596.02,1061264
2024-06-20,3539.44,3588.71,3483.43,3554.38,6094502
2024-06-21,3621.74,3691.99,3591.31,3615.12,3459507
2024-06-24,3700.1,3745.94,3634.91,3684.17,14226702
2024-06-25,3693.18,3724.4,3637.5,3690.39,14026060
2024-06-26,3714.66,3764.89,3679.86,3728.6,4452097
2024-06-27,3738.61,3801.15,3669.51,3735.55,8292306
2024-06-28,3695.84,3765.64,3653.38,3686.03,12739799
2024-07-01,3667.79,3720.1,3617.87,3671.23,2218284
2024-07-02,3690.41,3713.82,3593.11,3676.44,8088727
2024-07-03,3665.52,3741.85,3578.03,3660.08,4080202
2024-07-04,3667.0,3719.56,3600.32,3652.41,7002874
2024-07-05,3653.9,3700.35,3626.52,3649.39,8518933
2024-07-08,3633.3,3700.57,3578.07,3646.75,6383182
2024-07-09,3642.0,3682.09,3621.18,3648.94,13110601
2024-07-10,3599.75,3673.83,3575.43,3610.52,11336666
2024-07-11,3599.54,3628.53,3513.03,3584.89,5688827
2024-07-12,3548.29,3627.25,3453.17,3539.08,7517320
2024-07-15,3580.21,3626.1,3491.84,3573.91,6792819
2024-07-16,3491.91,3550.37,3462.38,3498.87,10010815
2024-07-17,3528.25,3597.19,3465.08,3539.43,8642139
2024-07-18,3597.89,3672.43,3525.62,3588.69,14294144
2024-07-19,3577.1,3653.22,3524.48,3578.03,10030672
2024-07-22,3475.5,3533.92,3448.49,3485.05,1865630
2024-07-23,3476.66,3539.89,3393.66,3472.61,6387691
2024-07-24,3454.57,3528.57,3411.97,3470.52,5325001
2024-07-25,3429.61,3486.59,3383.02,3435.58,12335486
2024-07-26,3416.93,3448.24,3369.52,3418.0,11374108
2024-07-29,3458.19,3519.96,3440.45,3470.41,3972881
2024-07-30,3510.52,3528.23,3418.24,3493.59,9101294
2024-07-31,3451.31,3542.02,3430.77,3461.38,10698597
2024-08-01,3393.58,3446.05,3368.21,3406.17,9557286
2024-08-02,3385.04,3476.74,3347.97,3395.1,14014768
2024-08-05,3397.04,3440.98,3350.62,3387.92,13439109
2024-08-06,3402.26,3464.82,3347.73,3404.79,6811303
2024-08-07,3388.84,3440.33,3311.33,3386.62,6279947
2024-08-08,3387.69,3429.82,3364.22,3403.99,10364532
2024-08-09,3453.75,3513.34,3419.57,3469.9,10192397
2024-08-12,3496.34,3522.67,3455.52,3498.24,9559531
2024-08-13,3507.66,3557.63,3432.81,3496.59,1300406
2024-08-14,3503.65,3538.85,3466.26,3490.21,1517961
2024-08-15,3463.41,3549.28,3431.69,3477.78,2035598
2024-08-16,3520.21,3551.97,3436.9,3518.86,3511902
2024-08-19,3511.25,3525.79,3440.84,3496.8,8169158
2024-08-20,3494.47,3544.31,3463.85,3498.39,4640377
2024-08-21,3511.73,3582.56,3468.28,3500.19,1163944
2024-08-22,3469.88,3549.53,3430.02,3482.63,11984713
2024-08-23,3449.79,3480.79,3410.43,3434.84,4022345
2024-08-26,3454.6,3498.81,3378.23,3445.93,12079151
2024-08-27,3459.03,3466.85,3386.02,3443.83,3969852
2024-08-28,3467.17,3546.52,3436.73,3461.06,8950630
2024-08-29,3437.89,3505.69,3418.24,3442.59,6724827
2024-08-30,3499.89,3521.93,3445.29,3484.62,7800541
2024-09-02,3446.32,3511.81,3427.06,3454.07,5756004
2024-09-03,3507.31,3538.46,3431.61,3513.21,2358454
2024-09-04,3458.74,3535.75,3425.23,3451.81,8689969
2024-09-05,3476.02,3496.28,3402.38,3466.82,4871018
2024-09-06,3498.27,3545.88,3408.65,3483.31,10459412
2024-09-09,3445.41,3489.85,3385.77,3455.61,7412083
2024-09-10,3480.63,3537.45,3412.54,3470.29,11825828
2024-09-11,3523.1,3586.89,3444.5,3514.71,8875639
2024-09-12,3421.83,3500.29,3372.93,3436.82,11492235
2024-09-13,3450.23,3513.84,3377.09,3454.12,12486958
2024-09-16,3360.72,3444.99,3303.78,3368.03,13824294
2024-09-17,3329.02,3357.47,3290.33,3335.54,6010281
2024-09-18,3406.3,3429.31,3335.13,3389.93,8698812
2024-09-19,3375.06,3403.84,3309.36,3370.25,7807643
2024-09-20,3337.99,3413.21,3297.2,3330.74,6210558
2024-09-23,3340.05,3366.72,3300.51,3324.21,6959996
2024-09-24,3388.85,3459.69,3359.54,3393.01,12966251
2024-09-25,3340.99,3393.21,3269.78,3330.94,14012949
2024-09-26,3293.84,3326.46,3262.68,3296.0,3389911
2024-09-27,3357.81,3378.16,3271.98,3345.45,9140210
2024-09-30,3396.81,3443.9,3331.38,3407.69,2726681
2024-10-01,3419.52,3449.29,3342.7,3404.28,7554845
2024-10-02,3352.76,3394.78,3332.47,3362.21,1117408
2024-10-03,3426.84,3451.32,3363.9,3432.81,1636431
2024-10-04,3496.62,3566.46,3404.9,3487.68,4435504
2024-10-07,3507.78,3596.89,3432.98,3511.51,10187896
2024-10-08,3486.92,3524.36,3455.89,3483.15,2236541
2024-10-09,3479.69,3522.6,3438.71,3481.62,3036721
2024-10-10,3484.64,3494.09,3406.92,3476.22,11029521
2024-10-11,3478.44,3552.81,3439.46,3487.92,7087494
2024-10-14,3523.11,3614.85,3487.61,3538.74,7163185
2024-10-15,3562.94,3598.4,3527.63,3570.08,9706406
2024-10-16,3530.96,3560.8,3460.04,3531.86,10639830
2024-10-17,3568.84,3655.22,3553.12,3580.73,9879391
2024-10-18,3587.0,3654.45,3524.63,3592.21,6036117
